Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Analysis and Visualization of Complex Macroevolutionary Dynamics: An Example from Australian Scincid Lizards,"Rabosky, Daniel L.; Donnellan, Stephen C.; Grundler, Michael; Lovette, Irby J.",,,,SYSTEMATIC BIOLOGY,JUL 2014,2014,63,4,,,,610,627,,10.1093/sysbio/syu025,,,184,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,25,25,29,15,24,23,13,8
Fast Dating Using Least-Squares Criteria and Algorithms,"To, Thu-Hien; Jung, Matthieu; Lycett, Samantha; Gascuel, Olivier",,,,SYSTEMATIC BIOLOGY,JAN 2016,2016,65,1,,,,82,97,,10.1093/sysbio/syv068,,,183,22.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,28,21,20,35,39,19
Chloroplast Phylogenomic Analyses Resolve Deep-Level Relationships of an Intractable Bamboo Tribe Arundinarieae (Poaceae),"Ma, Peng-Fei; Zhang, Yu-Xiao; Zeng, Chun-Xia; Guo, Zhen-Hua; Li, De-Zhu",,,,SYSTEMATIC BIOLOGY,NOV 2014,2014,63,6,,,,933,950,,10.1093/sysbio/syu054,,,183,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,24,28,32,33,18,18,8
A Novel Bayesian Method for Inferring and Interpreting the Dynamics of Adaptive Landscapes from Phylogenetic Comparative Data,"Uyeda, Josef C.; Harmon, Luke J.",,,,SYSTEMATIC BIOLOGY,NOV 2014,2014,63,6,,,,902,918,,10.1093/sysbio/syu057,,,179,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,15,23,30,20,31,14,20
Evaluating Summary Methods for Multilocus Species Tree Estimation in the Presence of Incomplete Lineage Sorting,"Mirarab, Siavash; Bayzid, Md Shamsuzzoha; Warnow, Tandy",,,,SYSTEMATIC BIOLOGY,MAY 2016,2016,65,3,,,,366,380,,10.1093/sysbio/syu063,,,173,21.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,18,26,20,20,28,21,14
A Gateway for Phylogenetic Analysis Powered by Grid Computing Featuring GARLI 2.0,"Bazinet, Adam L.; Zwickl, Derrick J.; Cummings, Michael P.",,,,SYSTEMATIC BIOLOGY,SEP 2014,2014,63,5,,,,812,818,,10.1093/sysbio/syu031,,,171,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,42,43,21,16,15,7,5,3
Why Do Phylogenomic Data Sets Yield Conflicting Trees? Data Type Influences the Avian Tree of Life more than Taxon Sampling,"Reddy, Sushma; Kimball, Rebecca T.; Pandey, Akanksha; Hosner, Peter A.; Braun, Michael J.; Hackett, Shannon J.; Han, Kin-Lan; Harshman, John; Huddleston, Christopher J.; Kingston, Sarah; Marks, Ben D.; Miglia, Kathleen J.; Moore, William S.; Sheldon, Frederick H.; Witt, Christopher C.; Yuri, Tamaki; Braun, Edward L.",,,,SYSTEMATIC BIOLOGY,SEP 2017,2017,66,5,,,,857,879,,10.1093/sysbio/syx041,,,167,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,33,29,44,23,16
Bayesian Total-Evidence Dating Reveals the Recent Crown Radiation of Penguins,"Gavryushkina, Alexandra; Heath, Tracy A.; Ksepka, Daniel T.; Stadler, Tanja; Welch, David; Drummond, Alexei J.",,,,SYSTEMATIC BIOLOGY,JAN 2017,2017,66,1,,,SI,57,73,,10.1093/sysbio/syw060,,,167,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,38,30,27,24,16
Is BAMM Flawed? Theoretical and Practical Concerns in the Analysis of Multi-Rate Diversification Models,"Rabosky, Daniel L.; Mitchell, Jonathan S.; Chang, Jonathan",,,,SYSTEMATIC BIOLOGY,JUL 2017,2017,66,4,,,,477,498,,10.1093/sysbio/syx037,,,165,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,29,28,27,19,6
Sequence Capture versus Restriction Site Associated DNA Sequencing for Shallow Systematics,"Harvey, Michael G.; Smith, Brian Tilston; Glenn, Travis C.; Faircloth, Brant C.; Brumfield, Robb T.",,,,SYSTEMATIC BIOLOGY,SEP 2016,2016,65,5,,,,910,924,,10.1093/sysbio/syw036,,,161,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,23,26,29,33,18,11
Comparative Analysis of Principal Components Can be Misleading,"Uyeda, Josef C.; Caetano, Daniel S.; Pennell, Matthew W.",,,,SYSTEMATIC BIOLOGY,JUL 2015,2015,64,4,,,,677,689,,10.1093/sysbio/syv019,,,160,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,15,23,27,27,25,17,10
Ecological Opportunity and Incumbency in the Diversification of Repeated Continental Colonizations by Muroid Rodents,"Schenk, John J.; Rowe, Kevin C.; Steppan, Scott J.",,,,SYSTEMATIC BIOLOGY,NOV 2013,2013,62,6,,,,837,864,,10.1093/sysbio/syt050,,,158,14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,22,16,26,12,18,19,14,4
"Multivariate Phylogenetic Comparative Methods: Evaluations, Comparisons, and Recommendations","Adams, Dean C.; Collyer, Michael L.",,,,SYSTEMATIC BIOLOGY,JAN 2018,2018,67,1,,,,14,31,,10.1093/sysbio/syx055,,,157,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,36,31,24,16
Inferring Phylogenetic Networks Using PhyloNet,"Wen, Dingqiao; Yu, Yun; Zhu, Jiafan; Nakhleh, Luay",,,,SYSTEMATIC BIOLOGY,JUL 2018,2018,67,4,,,,735,740,,10.1093/sysbio/syy015,,,156,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,25,47,31,32
Treating Fossils as Terminal Taxa in Divergence Time Estimation Reveals Ancient Vicariance Patterns in the Palpimanoid Spiders,"Wood, Hannah Marie; Matzke, Nicholas J.; Gillespie, Rosemary G.; Griswold, Charles E.",,,,SYSTEMATIC BIOLOGY,MAR 2013,2013,62,2,,,,264,284,,10.1093/sysbio/sys092,,,153,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,26,27,24,17,14,8,13,6,2
Next-Generation Museomics Disentangles One of the Largest Primate Radiations,"Guschanski, Katerina; Krause, Johannes; Sawyer, Susanna; Valente, Luis M.; Bailey, Sebastian; Finstermeier, Knut; Sabin, Richard; Gilissen, Emmanuel; Sonet, Gontran; Nagy, Zoltan T.; Lenglet, Georges; Mayer, Frieder; Savolainen, Vincent",,,,SYSTEMATIC BIOLOGY,JUL 2013,2013,62,4,,,,539,554,,10.1093/sysbio/syt018,,,151,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,25,16,17,12,21,13,15,2
Misconceptions on Missing Data in RAD-seq Phylogenetics with a Deep-scale Example from Flowering Plants,"Eaton, Deren A. R.; Spriggs, Elizabeth L.; Park, Brian; Donoghue, Michael J.",,,,SYSTEMATIC BIOLOGY,MAY 2017,2017,66,3,,,,399,412,,10.1093/sysbio/syw092,,,148,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,22,27,43,20,11
Detection and Polarization of Introgression in a Five-Taxon Phylogeny,"Pease, James B.; Hahn, Matthew W.",,,,SYSTEMATIC BIOLOGY,JUL 2015,2015,64,4,,,,651,662,,10.1093/sysbio/syv023,,,148,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19,23,20,35,17,13
Current Methods for Automated Filtering of Multiple Sequence Alignments Frequently Worsen Single-Gene Phylogenetic Inference,"Tan, Ge; Muffato, Matthieu; Ledergerber, Christian; Herrero, Javier; Goldman, Nick; Gil, Manuel; Dessimoz, Christophe",,,,SYSTEMATIC BIOLOGY,SEP 2015,2015,64,5,,,,778,791,,10.1093/sysbio/syv033,,,143,15.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,17,19,21,25,19,14
Multilocus Species Trees Show the Recent Adaptive Radiation of the Mimetic Heliconius Butterflies,"Kozak, Krzysztof M.; Wahlberg, Niklas; Neild, Andrew F. E.; Dasmahapatra, Kanchon K.; Mallet, James; Jiggins, Chris D.",,,,SYSTEMATIC BIOLOGY,MAY 2015,2015,64,3,,,,505,524,,10.1093/sysbio/syv007,,,142,15.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,16,15,24,22,18,14,9
Phylogenomics of Lophotrochozoa with Consideration of Systematic Error,"Kocot, Kevin M.; Struck, Torsten H.; Merkel, Julia; Waits, Damien S.; Todt, Christiane; Brannock, Pamela M.; Weese, David A.; Cannon, Johanna T.; Moroz, Leonid L.; Lieb, Bernhard; Halanych, Kenneth M.",,,,SYSTEMATIC BIOLOGY,MAR 2017,2017,66,2,,,SI,256,282,,10.1093/sysbio/syw079,,,139,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,18,34,17,29,15,11
The Spectre of Too Many Species,"Leache, Adam D.; Zhu, Tianqi; Rannala, Bruce; Yang, Ziheng",,,,SYSTEMATIC BIOLOGY,JAN 2019,2019,68,1,,,,168,181,,10.1093/sysbio/syy051,,,135,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,34,45,30,7
Species Delimitation with Gene Flow,"Jackson, Nathan D.; Carstens, Bryan C.; Morales, Ariadna E.; O'Meara, Brian C.",,,,SYSTEMATIC BIOLOGY,SEP 2017,2017,66,5,,,,799,812,,10.1093/sysbio/syw117,,,135,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,18,24,37,26,10
Conflicting Phylogenies for Early Land Plants are Caused by Composition Biases among Synonymous Substitutions,"Cox, Cymon J.; Li, Blaise; Foster, Peter G.; Embley, T. Martin; Civan, Peter",,,,SYSTEMATIC BIOLOGY,MAR 2014,2014,63,2,,,,272,279,,10.1093/sysbio/syt109,,,134,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,14,10,25,15,12,14,11,4
Quantifying and Comparing Phylogenetic Evolutionary Rates for Shape and Other High-Dimensional Phenotypic Data,"Adams, Dean C.",,,,SYSTEMATIC BIOLOGY,MAR 2014,2014,63,2,,,,166,177,,10.1093/sysbio/syt105,,,133,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,12,11,14,21,21,20,9,6
Rethinking phylogenetic comparative methods,"Uyeda, Josef C.; Zenil-Ferguson, Rosana; Pennell, Matthew W.",,,,SYSTEMATIC BIOLOGY,NOV 2018,2018,67,6,,,,1091,1109,,10.1093/sysbio/syy031,,,131,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,22,36,23,19
How Should Genes and Taxa be Sampled for Phylogenomic Analyses with Missing Data? An Empirical Study in Iguanian Lizards,"Streicher, Jeffrey W.; Schulte, James A., II; Wiens, John J.",,,,SYSTEMATIC BIOLOGY,JAN 2016,2016,65,1,,,,128,145,,10.1093/sysbio/syv058,,,131,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,23,18,16,26,11,6
Coalescent versus Concatenation Methods and the Placement of Amborella as Sister to Water Lilies,"Xi, Zhenxiang; Liu, Liang; Rest, Joshua S.; Davis, Charles C.",,,,SYSTEMATIC BIOLOGY,NOV 2014,2014,63,6,,,,919,932,,10.1093/sysbio/syu055,,,131,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,19,22,17,14,10,10,9,6
Global Biodiversity Assessment and Hyper-Cryptic Species Complexes: More Than One Species of Elephant in the Room?,"Adams, Mark; Raadik, Tarmo A.; Burridge, Christopher P.; Georges, Arthur",,,,SYSTEMATIC BIOLOGY,JUL 2014,2014,63,4,,,,518,533,,10.1093/sysbio/syu017,,,130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,12,19,14,22,17,10,10
"Interrogating Genomic-Scale Data for Squamata (Lizards, Snakes, and Amphisbaenians) Shows no Support for Key Traditional Morphological Relationships","Burbrink, Frank T.; Grazziotin, Felipe G.; Pyron, R. Alexander; Cundall, David; Donnellan, Steve; Irish, Frances; Keogh, J. Scott; Kraus, Fred; Murphy, Robert W.; Noonan, Brice; Raxworthy, Christopher J.; Ruane, Sara; Lemmon, Alan R.; Lemmon, Emily Moriarty; Zaher, Hussam",,,,SYSTEMATIC BIOLOGY,MAY 2020,2020,69,3,,,,502,520,,10.1093/sysbio/syz062,,,129,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,44,40,28
Species-Level Para- and Polyphyly in DNA Barcode Gene Trees: Strong Operational Bias in European Lepidoptera,"Mutanen, Marko; Kivela, Sami M.; Vos, Rutger A.; Doorenweerd, Camiel; Ratnasingham, Sujeevan; Hausmann, Axel; Huemer, Peter; Dinca, Vlad; van Nieukerken, Erik J.; Lopez-Vaamonde, Carlos; Vila, Roger; Aarvik, Leif; Decaens, Thibaud; Efetov, Konstantin A.; Hebert, Paul D. N.; Johnsen, Arild; Karsholt, Ole; Pentinsaari, Mikko; Rougerie, Rodolphe; Segerer, Andreas; Tarmann, Gerhard; Zahiri, Reza; Godfray, H. Charles J.",,,,SYSTEMATIC BIOLOGY,NOV 2016,2016,65,6,,,,1024,1040,,10.1093/sysbio/syw044,,,126,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,19,28,22,20,17,6
"Molecular Dating, Evolutionary Rates, and the Age of the Grasses","Christin, Pascal-Antoine; Spriggs, Elizabeth; Osborne, Colin P.; Stroemberg, Caroline A. E.; Salamin, Nicolas; Edwards, Erika J.",,,,SYSTEMATIC BIOLOGY,MAR 2014,2014,63,2,,,,153,165,,10.1093/sysbio/syt072,,,121,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,16,15,18,12,13,12,10,3
